id,transaction_id,transacted_at,payment_action_type,user_id,amount
3b194d28106011ea87b5509a4c8d0cf318080,7459033,2020-02-27 00:20:08,PAYMENT,cae15b90c33b07d,2500
f104580502ae11eaaa17509a4c8d103b19080,6217392,2020-02-09 14:08:18,PAYMENT,0b73ae2d26ed1b1,65000
5df10837e6e411e9800c509a4c8d103b18080,3959180,2020-01-05 05:20:11,PAYMENT,fef9958ed47207c,7500
2683f879e77a11e9bdcb509a4c8d0caf19080,4002190,2020-01-05 23:12:23,PAYMENT,fef9958ed47207c,7500
bb09e57be6f311e9bdcb509a4c8d0caf19080,3961434,2020-01-05 07:10:10,PAYMENT,ab465c51732585b,1100
43aba1daf74b11e9a15b509a4c8d0e6f18080,5277363,2020-01-26 02:17:04,PAYMENT,92a2f9b65fcef97,1100
c0357389f7aa11e9a8a3509a4c8d0caf18080,5301509,2020-01-26 13:40:35,PAYMENT,92a2f9b65fcef97,2201
73308cc0f74011e9982a509a4c8d0cf318080,5273325,2020-01-26 00:59:39,PAYMENT,a514a44bc133fbe,2500
70becb43f7c911e9982a509a4c8d0cf318080,5312152,2020-01-26 17:20:16,PAYMENT,a514a44bc133fbe,1200
66fdbb08f74111e9af73509a4c8d0e6f19080,5273727,2020-01-26 01:06:28,PAYMENT,a514a44bc133fbe,3900
a5e0f92ff74111e9b3fd509a4c8d103b18080,5273842,2020-01-26 01:08:14,PAYMENT,a514a44bc133fbe,2500
95143aaef73c11e9a15b509a4c8d0e6f18080,5271490,2020-01-26 00:31:58,PAYMENT,a514a44bc133fbe,2500
586607aff74011e99a38509a4c8d0cf319080,5273280,2020-01-26 00:58:54,PAYMENT,a514a44bc133fbe,2500
bdc379c3f74111e9b3fd509a4c8d103b18080,5273883,2020-01-26 01:08:54,PAYMENT,a514a44bc133fbe,2500
09907495f7d411e9aa17509a4c8d103b19080,5315732,2020-01-26 18:36:07,PAYMENT,a4b68556f3ee814,3300
e3ec3226137511eaabc5509a4c8d103b19080,7771798,2020-02-29 22:32:44,PAYMENT,9c1f98e1524f040,1200
d9ac245a137511ea8298509a4c8d0cf318080,7771782,2020-02-29 22:32:27,PAYMENT,9c1f98e1524f040,2500
c1f016fc137511eabfb5509a4c8d0cf319080,7771729,2020-02-29 22:31:48,PAYMENT,9c1f98e1524f040,3900
35d6ca16d7b211e9a4a9509a4c8d0caf19080,2780160,2019-12-15 21:13:22,PAYMENT,a514a44bc133fbe,1200
33ebf8bfd70d11e9b150509a4c8d0cf319080,2731375,2019-12-15 01:32:11,PAYMENT,a514a44bc133fbe,1200
52da6301d7bf11e9b209509a4c8d103b19080,2785109,2019-12-15 22:47:14,PAYMENT,a514a44bc133fbe,5900
c347c0760e6011ea95a2509a4c8d103b18080,7266398,2020-02-24 11:18:54,PAYMENT,1bc98297556426b,1200
782f363fd0c711e98d88509a4c8d0caf19080,2236698,2019-12-07 01:57:55,PAYMENT,b29b2815d824eb2,9900
ae103195ea7911e98a8d509a4c8d0cf318080,4220371,2020-01-09 18:46:34,PAYMENT,934eee0544e2dc1,21000
ad8fc960ec2411e9aa11509a4c8d0cf319080,4369204,2020-01-11 21:43:08,PAYMENT,a370ea78cfd3c53,1200
afaf0a02ec2511e9aa11509a4c8d0cf319080,4369610,2020-01-11 21:50:21,PAYMENT,a370ea78cfd3c53,1200
8bbb8148d4d311e9b209509a4c8d103b19080,2523653,2019-12-12 05:34:26,PAYMENT,9911a2554e58cff,5900
84481c8ffcb111e9982a509a4c8d0cf318080,5724219,2020-02-01 23:11:37,PAYMENT,ce4209dcdc519f3,2500
a8a9e749133611eaabc5509a4c8d103b19080,7745480,2020-02-29 15:00:07,PAYMENT,af72e9333ab3d62,21000
914878ee04e111eab874509a4c8d103b19080,6401574,2020-02-12 09:15:44,PAYMENT,a88ae6829af4eb1,1200
6e2e50a8cde311e9a217509a4c8d0caf18080,2042752,2019-12-03 09:40:30,PAYMENT,d1ff8ad78c585a0,3000
74a7586e048f11eaafc6509a4c8d0caf18080,6379315,2020-02-11 23:27:57,PAYMENT,30dd24512810bc3,2400
ed5281f905dd11eab874509a4c8d103b19080,6489576,2020-02-13 15:22:12,PAYMENT,c3bb5a4f0062624,13400
9d97dbcff32711e98942509a4c8d0cf319080,4923552,2020-01-20 19:51:48,PAYMENT,4997c4bedb883b5,3900
22894abae92711e9800c509a4c8d103b18080,4129150,2020-01-08 02:23:10,PAYMENT,f78906dd4e3b61c,1100
35dfde6908e811eaa278509a4c8d0cf318080,6766238,2020-02-17 12:13:22,PAYMENT,bbf0483afc50347,9900
a8d3c0b80ec411ea9feb509a4c8d0e6f19080,7305890,2020-02-24 23:14:00,PAYMENT,7b744765d436ca4,12000
1d357db90e8711eaa523509a4c8d0cf318080,7282146,2020-02-24 15:53:26,PAYMENT,673d72806e3ab28,2500
578dd670f09411e99302509a4c8d103b18080,4706449,2020-01-17 13:12:32,PAYMENT,f03aa68fc938070,8900
fd4c7b5fed8211e980dd509a4c8d0caf19080,4476041,2020-01-13 15:30:46,PAYMENT,a370ea78cfd3c53,1200
3d6270f211f611ea9a18509a4c8d0e6f18080,7622115,2020-02-29 00:46:27,PAYMENT,9678a1e558c6f27,20000
6365e8ab122e11ea8daf509a4c8d0caf18080,7640472,2020-02-29 07:28:23,PAYMENT,9678a1e558c6f27,11500
c837076bd76c11e9a4a9509a4c8d0caf19080,2755382,2019-12-15 12:56:22,PAYMENT,e8977a17af96b8f,2500
f350a33ce05911e9bc56509a4c8d103b18080,3428561,2019-12-26 21:34:15,PAYMENT,a88ae6829af4eb1,1200
0a97a738e01011e98101509a4c8d0e6f18080,3404412,2019-12-26 12:45:12,PAYMENT,a88ae6829af4eb1,2500
c1255bb4e02a11e9b026509a4c8d103b19080,3412941,2019-12-26 15:56:24,PAYMENT,ce4209dcdc519f3,2500
92bfc3f2e02a11e9bc56509a4c8d103b18080,3412877,2019-12-26 15:55:07,PAYMENT,ce4209dcdc519f3,2500
f7c99b43e30f11e9a5ad509a4c8d103b19080,3632146,2019-12-31 08:22:13,PAYMENT,7e0633c03576501,1100
c428872fe1a311e99eff509a4c8d0caf19080,3526718,2019-12-28 12:55:10,PAYMENT,4e0562ba541b414,7900
9474291de80211e9800c509a4c8d103b18080,4039467,2020-01-06 15:28:59,PAYMENT,7e0633c03576501,1200
ec4ae5c3048e11eab874509a4c8d103b19080,6379042,2020-02-11 23:24:08,PAYMENT,4d705bd01355c76,1200
09ab32480c2c11ea8892509a4c8d0cf319080,7065676,2020-02-21 15:56:28,PAYMENT,aa34b5b2cfed435,17000
25eac32e03a911eaaa17509a4c8d103b19080,6300508,2020-02-10 19:59:21,PAYMENT,f03aa68fc938070,1200
938b6b6205d211eaafc6509a4c8d0caf18080,6484555,2020-02-13 14:00:57,PAYMENT,26729753586a6a6,2500
33056785f29d11e9aa78509a4c8d0caf18080,4879832,2020-01-20 03:20:59,PAYMENT,63077a6e7c8df65,249000
bc6f72bd09f111eaafc6509a4c8d0caf18080,6857194,2020-02-18 19:54:04,PAYMENT,92a2f9b65fcef97,2500
305dd3d9eb7f11e9bebe509a4c8d0e6f18080,4317781,2020-01-11 01:58:32,PAYMENT,6da984e10d3ca18,11500
bbbcbb7cebef11e99e11509a4c8d0e6f19080,4350203,2020-01-11 15:24:09,PAYMENT,6da984e10d3ca18,2500
076aa9edebf011e9aa11509a4c8d0cf319080,4350323,2020-01-11 15:26:16,PAYMENT,6da984e10d3ca18,2500
a85ff49eebf011e9a3c3509a4c8d0cf318080,4350536,2020-01-11 15:30:46,PAYMENT,6da984e10d3ca18,2500
31faba70eb7f11e9a3c3509a4c8d0cf318080,4317783,2020-01-11 01:58:34,PAYMENT,6da984e10d3ca18,11100
29276f2e132111ea9a47509a4c8d0e6f19080,7735989,2020-02-29 12:26:13,PAYMENT,99db531a1a1f8d8,2500
3f97658a0b7f11eaaeab509a4c8d0e6f19080,6997397,2020-02-20 19:19:34,PAYMENT,5754e3f25d684de,3900
b92af84fea6811e9800c509a4c8d103b18080,4215431,2020-01-09 16:45:11,PAYMENT,4d705bd01355c76,2500
654fe115f95911e9adec509a4c8d0caf19080,5431713,2020-01-28 17:03:16,PAYMENT,f03aa68fc938070,4900
1bc669b80c2611eaae5c509a4c8d103b19080,7063271,2020-02-21 15:14:00,PAYMENT,68ad1e7f1d766f0,3300
df34e250ce1911e98400509a4c8d103b18080,2056183,2019-12-03 16:10:12,PAYMENT,b5241f80aaeddda,1100
6147b1310f2b11ea95dc509a4c8d0e6f18080,7339372,2020-02-25 11:29:18,PAYMENT,a88ae6829af4eb1,1200
73d46c8ef5f311e99a38509a4c8d0cf319080,5152540,2020-01-24 09:15:58,PAYMENT,eb67410c13cf49a,3300
93a7975e09a111eaa278509a4c8d0cf318080,6829473,2020-02-18 10:20:16,PAYMENT,94e5fa31220eae2,2500
dcd8503509ac11eaafc6509a4c8d0caf18080,6833071,2020-02-18 11:41:03,PAYMENT,a514a44bc133fbe,11000
9e9f4b18dfa811e9b026509a4c8d103b19080,3378070,2019-12-26 00:24:52,PAYMENT,c52215e2d4b00ed,1200
a922971ef2f011e981d8509a4c8d103b19080,4902859,2020-01-20 13:18:25,PAYMENT,e8977a17af96b8f,1200
6b92d9e9f28c11e981d8509a4c8d103b19080,4873530,2020-01-20 01:20:53,PAYMENT,d1ff8ad78c585a0,5900
7971e01bf28c11e9aea4509a4c8d0e6f18080,4873552,2020-01-20 01:21:17,PAYMENT,d1ff8ad78c585a0,12000
245a6490f31411e99401509a4c8d0e6f19080,4916647,2020-01-20 17:32:25,PAYMENT,d1ff8ad78c585a0,9900
13f2d057e97b11e9b253509a4c8d0e6f18080,4146184,2020-01-08 12:24:04,PAYMENT,945e9fb6dc53be7,5900
4aad1c02032a11eaaa17509a4c8d103b19080,6261627,2020-02-10 04:51:17,PAYMENT,7a890ee29274b7b,1100
87c1086ad6b511e9a838509a4c8d0caf18080,2697019,2019-12-14 15:04:37,PAYMENT,beecc0c4497dd19,10800
40651fc3d2ea11e9a4a9509a4c8d0caf19080,2374827,2019-12-09 19:11:55,PAYMENT,09ff888391b94dd,2400
833356ddd76111e9baf5509a4c8d0cf318080,2751227,2019-12-15 11:35:42,PAYMENT,b8dabe1b0eb8f59,1100
aca7acadd76111e9b150509a4c8d0cf319080,2751281,2019-12-15 11:36:53,PAYMENT,b8dabe1b0eb8f59,6500
e2ac5653d73e11e98035509a4c8d103b18080,2742297,2019-12-15 07:27:50,PAYMENT,9f54e79b7712d70,6000
56b651110b8b11eaab71509a4c8d0caf19080,7002539,2020-02-20 20:46:07,PAYMENT,6d64f2f847a1224,1200
5c486088d8e811e99332509a4c8d0cf319080,2869547,2019-12-17 10:13:30,PAYMENT,19dbbfc5310ff2d,2500
a818011e0d8811ea9feb509a4c8d0e6f19080,7192092,2020-02-23 09:31:58,PAYMENT,5413612b08d09eb,500
81e13abced0d11e9a3c3509a4c8d0cf318080,4445504,2020-01-13 01:29:48,PAYMENT,10eb5f5e0e3a781,2500
b0d2926610b011ea87b5509a4c8d0cf318080,7483319,2020-02-27 09:56:05,PAYMENT,a88ae6829af4eb1,1200
95e40d13ce5a11e9bc7c509a4c8d0e6f18080,2074776,2019-12-03 23:53:27,PAYMENT,6995c916e4397eb,5900
3e37958101c011ea982a509a4c8d0cf318080,6135594,2020-02-08 09:39:39,PAYMENT,c977874a60c11e0,1100
486e66c5eea511e9bfc6509a4c8d0cf318080,4564654,2020-01-15 02:08:46,PAYMENT,cf64430a9246395,2500
63081084f93011e9aa17509a4c8d103b19080,5418806,2020-01-28 12:09:43,PAYMENT,bfdcf301f1c1e2e,44000
c959d22bd10111e99904509a4c8d0cf318080,2246047,2019-12-07 08:55:21,PAYMENT,beecc0c4497dd19,10800
990171a5d0fe11e99904509a4c8d0cf318080,2245404,2019-12-07 08:32:32,PAYMENT,beecc0c4497dd19,2500
ff61b49508fe11eab489509a4c8d103b18080,6775184,2020-02-17 14:56:28,PAYMENT,f03aa68fc938070,20000
9de41969cf6c11e9820e509a4c8d0e6f19080,2138655,2019-12-05 08:35:02,PAYMENT,22f78ca667fcf06,7000
2cf04db7cfca11e98d88509a4c8d0caf19080,2164999,2019-12-05 19:44:46,PAYMENT,a4b68556f3ee814,2500
62864f4dcfda11e99904509a4c8d0cf318080,2169942,2019-12-05 21:40:47,PAYMENT,d1ff8ad78c585a0,22000
9470dc74cfe711e99904509a4c8d0cf318080,2174483,2019-12-05 23:15:14,PAYMENT,d1ff8ad78c585a0,2500
27e95335cf7011e9820e509a4c8d0e6f19080,2139368,2019-12-05 09:00:22,PAYMENT,fedf0ccab4c2909,2500
2c948e1ecf7f11e98400509a4c8d103b18080,2142900,2019-12-05 10:47:53,PAYMENT,9911a2554e58cff,15000
c0614191cf6011e9a217509a4c8d0caf18080,2136534,2019-12-05 07:10:06,PAYMENT,ab465c51732585b,1100
d837dfb5d04211e9bf15509a4c8d0cf319080,2196162,2019-12-06 10:08:33,PAYMENT,a9823499918dda4,11000
7f07fe6ccff811e98400509a4c8d103b18080,2181846,2019-12-06 01:16:20,PAYMENT,cedd8b8e3733218,1100
e25ecfdfd0ab11e9a217509a4c8d0caf18080,2225896,2019-12-06 22:40:26,PAYMENT,bdd20f839f38122,2500
7b1ecb10d04f11e9a217509a4c8d0caf18080,2199406,2019-12-06 11:38:59,PAYMENT,cbe66f9ce29a19a,1200
e070db09d08911e9bf15509a4c8d0cf319080,2216060,2019-12-06 18:37:01,PAYMENT,d55358b979428b7,7500
d6bf0354d08911e9b78e509a4c8d103b19080,2216051,2019-12-06 18:36:45,PAYMENT,d55358b979428b7,3900
0ce43fbbd08a11e9bc7c509a4c8d0e6f18080,2216114,2019-12-06 18:38:15,PAYMENT,d55358b979428b7,1100
fb17b1f5d09111e9bc7c509a4c8d0e6f18080,2218497,2019-12-06 19:35:01,PAYMENT,4d705bd01355c76,2500
c4a50052f23f11e98942509a4c8d0cf319080,4845413,2020-01-19 16:12:10,PAYMENT,10eb5f5e0e3a781,2500
74b314d5f1c711e9bc7f509a4c8d103b18080,4812906,2020-01-19 01:50:57,PAYMENT,10eb5f5e0e3a781,5900
854a5562f27411e981d8509a4c8d103b19080,4862591,2020-01-19 22:29:48,PAYMENT,0b73ae2d26ed1b1,5900
3f3da34cf1d611e99401509a4c8d0e6f19080,4816824,2020-01-19 03:36:49,PAYMENT,faf66b89de8c591,5900
e0325ab5f1bd11e98019509a4c8d0cf318080,4808905,2020-01-19 00:42:23,PAYMENT,c78d90829ba7b96,2500
1b41ecf9d91011e9b6a3509a4c8d0cf318080,2880882,2019-12-17 14:58:02,PAYMENT,0b73ae2d26ed1b1,15500
c0763f7cd8a111e991c4509a4c8d0caf19080,2856867,2019-12-17 01:48:04,PAYMENT,cbe66f9ce29a19a,19000
f3de8a080f8b11ea9ead509a4c8d0cf318080,7379562,2020-02-25 23:00:35,PAYMENT,e1550299ad61c2e,2500
c77f361cef4711e9b5f8509a4c8d103b19080,4607023,2020-01-15 21:31:58,PAYMENT,f03aa68fc938070,2500
db4c0731ef4711e9a50a509a4c8d0e6f18080,4607037,2020-01-15 21:32:31,PAYMENT,f03aa68fc938070,2500
e9e30badd4b911e98035509a4c8d103b18080,2517879,2019-12-12 02:30:57,PAYMENT,530b6f33e752f6a,1200
db339641d4b911e99a79509a4c8d0e6f18080,2517856,2019-12-12 02:30:32,PAYMENT,530b6f33e752f6a,15000
f05c265bd4b911e9a4a9509a4c8d0caf19080,2517887,2019-12-12 02:31:07,PAYMENT,530b6f33e752f6a,1200
e388c377d4b911e9a4a9509a4c8d0caf19080,2517869,2019-12-12 02:30:46,PAYMENT,530b6f33e752f6a,4900
c7eba1570e1d11ea8892509a4c8d0cf319080,7249894,2020-02-24 03:19:26,PAYMENT,28e8b73220c1f53,2500
d2fd2e320e7d11ea95dc509a4c8d0e6f18080,7278499,2020-02-24 14:46:56,PAYMENT,f03aa68fc938070,20000
1a7d1e8a0c2211ea9feb509a4c8d0e6f19080,7061763,2020-02-21 14:45:20,PAYMENT,934eee0544e2dc1,2500
071db64ef66811e9a15b509a4c8d0e6f18080,5195755,2020-01-24 23:10:27,PAYMENT,d1ff8ad78c585a0,2500
f56e6074f2d811e9aea4509a4c8d0e6f18080,4894099,2020-01-20 10:28:46,PAYMENT,9f54e79b7712d70,2500
01f5c5fdf2d911e9bc7f509a4c8d103b18080,4894116,2020-01-20 10:29:06,PAYMENT,9f54e79b7712d70,2500
b1bc5191f2d711e98942509a4c8d0cf319080,4893693,2020-01-20 10:19:42,PAYMENT,9f54e79b7712d70,2500
bed2629ef2d711e981d8509a4c8d103b19080,4893709,2020-01-20 10:20:04,PAYMENT,9f54e79b7712d70,2500
94dce53af78b11e9982a509a4c8d0cf318080,5290808,2020-01-26 09:57:28,PAYMENT,da9b53afbdf7597,2400
05c11d33131e11ea8298509a4c8d0cf318080,7734545,2020-02-29 12:03:45,PAYMENT,a88ae6829af4eb1,1200
14590ed8d8e211e99332509a4c8d0cf319080,2868026,2019-12-17 09:28:33,PAYMENT,201f887fc604f37,1200
8d64e97b104511ea882f509a4c8d0caf18080,7446088,2020-02-26 21:09:10,PAYMENT,3f5eb597a535785,3300
8841426aef2411e9b5f8509a4c8d103b19080,4595437,2020-01-15 17:19:40,PAYMENT,bfdcf301f1c1e2e,3300
0b76559efb5f11e9982a509a4c8d0cf318080,5597093,2020-01-31 06:48:44,PAYMENT,efba3bab5b43bb6,3300
d0908856d6d211e9a4a9509a4c8d0caf19080,2707768,2019-12-14 18:34:14,PAYMENT,17822bdb03ffb22,1100
ceab89c0ddb811e9ac26509a4c8d103b19080,3237341,2019-12-23 13:15:43,PAYMENT,09ff888391b94dd,1100
5c2c219e12c311ea9a47509a4c8d0e6f19080,7707386,2020-02-29 01:14:46,PAYMENT,9115fbe7ed5bc28,3600
fa136581130911eab1a5509a4c8d103b18080,7726173,2020-02-29 09:40:16,PAYMENT,ca72e9cf19da538,7900
d08c25d5ed9b11e9aa11509a4c8d0cf319080,4484170,2020-01-13 18:28:28,PAYMENT,a514a44bc133fbe,2400
3193c9f1ed7b11e9aa11509a4c8d0cf319080,4473280,2020-01-13 14:34:58,PAYMENT,eb67410c13cf49a,2500
a4a48a12fc8411e99a38509a4c8d0cf319080,5706370,2020-02-01 17:50:24,PAYMENT,beecc0c4497dd19,2400
cbddaf95fc5a11e9a8a3509a4c8d0caf18080,5689192,2020-02-01 12:50:51,PAYMENT,beecc0c4497dd19,3600
79cfb4f7d95a11e9a02c509a4c8d103b18080,2904625,2019-12-17 23:50:22,PAYMENT,fedf0ccab4c2909,2500
a1f4f5580cc411eaa523509a4c8d0cf318080,7125036,2020-02-22 10:08:45,PAYMENT,9ce4f7d7cf32f26,2500
a99e39fd0c7411eaae5c509a4c8d103b19080,7097841,2020-02-22 00:36:19,PAYMENT,beecc0c4497dd19,1100
e57a42bdddd811e9a5f9509a4c8d0cf318080,3246259,2019-12-23 17:05:25,PAYMENT,a14a515feadb448,2500
217f8e75ddfe11e9a5f9509a4c8d0cf318080,3257557,2019-12-23 21:31:56,PAYMENT,16303607c8a7baf,25000
aa96730bf33a11e981d8509a4c8d103b19080,4930143,2020-01-20 22:08:10,PAYMENT,3e9e425485f8e55,44000
730ab615fba811e9adec509a4c8d0caf19080,5621625,2020-01-31 15:34:11,PAYMENT,511976d9170bd34,1200
201ac472f61211e9af73509a4c8d0e6f19080,5163339,2020-01-24 12:55:33,PAYMENT,8010a37fa162d72,14000
c4ecca04eac511e9bdcb509a4c8d0caf19080,4250056,2020-01-10 03:51:14,PAYMENT,7a890ee29274b7b,1100
5401687ff7aa11e9982a509a4c8d0cf318080,5301382,2020-01-26 13:37:33,PAYMENT,cbe66f9ce29a19a,5900
9752417bf7a711e9aa17509a4c8d103b19080,5300471,2020-01-26 13:17:58,PAYMENT,cbe66f9ce29a19a,5900
cbf13f7302db11eaaa17509a4c8d103b19080,6233938,2020-02-09 19:29:23,PAYMENT,44ae596fbbd35b0,6500
c09b7c6402db11eab3fd509a4c8d103b18080,6233916,2020-02-09 19:29:04,PAYMENT,44ae596fbbd35b0,1100
d1b3e1bb0be311eaafc6509a4c8d0caf18080,7038329,2020-02-21 07:19:29,PAYMENT,44ae596fbbd35b0,1100
4f8ee2630c5c11eabde0509a4c8d0caf18080,7085495,2020-02-21 21:42:01,PAYMENT,1bc98297556426b,3900
ac2e896eda1511e9ac26509a4c8d103b19080,2955001,2019-12-18 22:10:23,PAYMENT,7310b90e6ff4af0,1200
650bf9360db011ea9feb509a4c8d0e6f19080,7207265,2020-02-23 14:16:25,PAYMENT,09ff888391b94dd,1100
26358a95133c11eab1a5509a4c8d103b18080,7747936,2020-02-29 15:39:25,PAYMENT,6fd1ee6d84b1afb,14000
6f38c3110f2c11ea95dc509a4c8d0e6f18080,7339768,2020-02-25 11:36:50,PAYMENT,26c7db4cec960d5,1200
9dcad8bbe3f511e9a5ad509a4c8d103b19080,3706604,2020-01-01 11:46:06,PAYMENT,b74aa0663b0b7e2,2500
e979c281f82511e99a38509a4c8d0cf319080,5343620,2020-01-27 04:22:12,PAYMENT,6da984e10d3ca18,11100
5b3bfd51d77e11e9a838509a4c8d0caf18080,2762236,2019-12-15 15:02:11,PAYMENT,16303607c8a7baf,1200
2891ebb5d53711e9a4a9509a4c8d0caf19080,2559844,2019-12-12 17:27:29,PAYMENT,bb5d50721b31e9c,33000
934f26be0d1a11eaae5c509a4c8d103b19080,7158123,2020-02-22 20:23:58,PAYMENT,10eb5f5e0e3a781,2500
8ddb8f2cdd9611e99d32509a4c8d0e6f18080,3228461,2019-12-23 09:10:30,PAYMENT,cbe66f9ce29a19a,1200
c273e71edd9211e99d32509a4c8d0e6f18080,3227698,2019-12-23 08:43:21,PAYMENT,3818c4fae971f76,1200
b4a4d465f66d11e9adec509a4c8d0caf19080,5198318,2020-01-24 23:51:05,PAYMENT,8781d6177d38e96,1200
b8b568c802ee11eab3fd509a4c8d103b18080,6240668,2020-02-09 21:44:51,PAYMENT,c7ddc95effaceb9,1200
24abbf6c023c11eaa15b509a4c8d0e6f18080,6183581,2020-02-09 00:26:32,PAYMENT,00f307175b81c49,2500
cf63f27eedb811e9a3c3509a4c8d0cf318080,4493262,2020-01-13 21:56:02,PAYMENT,d1ff8ad78c585a0,1200
bbda886cedb711e9bfcf509a4c8d103b18080,4492916,2020-01-13 21:48:21,PAYMENT,d1ff8ad78c585a0,9900
a4b6a770edb811e9a3c3509a4c8d0cf318080,4493207,2020-01-13 21:54:50,PAYMENT,d1ff8ad78c585a0,1200
fc7f9dca0f7a11ea836e509a4c8d0e6f19080,7372494,2020-02-25 20:59:09,PAYMENT,7310b90e6ff4af0,2500
dc54f5510f7f11ea8bcf509a4c8d0caf18080,7374406,2020-02-25 21:34:02,PAYMENT,7310b90e6ff4af0,2500
3b473033fc5d11e9a8a3509a4c8d0caf18080,5690198,2020-02-01 13:08:16,PAYMENT,fc95e8b61db8a8a,2500
a092905bfd3e11e9982a509a4c8d0cf318080,5771096,2020-02-02 16:01:43,PAYMENT,0b73ae2d26ed1b1,5900
07f0e565f88411e9adec509a4c8d0caf19080,5368423,2020-01-27 15:35:56,PAYMENT,10eb5f5e0e3a781,3900
7c908c70f88411e9b3fd509a4c8d103b18080,5368618,2020-01-27 15:39:12,PAYMENT,10eb5f5e0e3a781,5900
66ac1066f88211e9a15b509a4c8d0e6f18080,5367860,2020-01-27 15:24:16,PAYMENT,10eb5f5e0e3a781,1200
96e59447f87911e99a38509a4c8d0cf319080,5364791,2020-01-27 14:21:11,PAYMENT,10eb5f5e0e3a781,2500
2a72e4b6d70d11e9a838509a4c8d0caf18080,2731355,2019-12-15 01:31:55,PAYMENT,9a9106308548152,2500
efab99d4ffa811e9adec509a4c8d0caf19080,5958458,2020-02-05 17:47:45,PAYMENT,bdf352a16468c49,2500
8558bc33dd8311e9b6a3509a4c8d0cf318080,3225137,2019-12-23 06:54:16,PAYMENT,93b6f1d6b7d306d,11500
3eb6b086dd6b11e9ac26509a4c8d103b19080,3221898,2019-12-23 04:00:30,PAYMENT,93b6f1d6b7d306d,11500
247675b4d5c411e9b3d0509a4c8d0e6f19080,2610355,2019-12-13 10:16:41,PAYMENT,715b363f2e0827e,2500
f431ee78d5c411e9b3d0509a4c8d0e6f19080,2610698,2019-12-13 10:22:30,PAYMENT,715b363f2e0827e,2500
f4aedc12d66211e9a838509a4c8d0caf18080,2673253,2019-12-14 05:13:31,PAYMENT,4b93996a73cb598,16000
99052116d66211e99a79509a4c8d0e6f18080,2673197,2019-12-14 05:10:57,PAYMENT,4b93996a73cb598,1200
fbbea0ead2d211e98d88509a4c8d0caf19080,2368513,2019-12-09 16:25:22,PAYMENT,3d5f67d0f23b282,5900
dffc4e7ad2d211e9b78e509a4c8d103b19080,2368488,2019-12-09 16:24:35,PAYMENT,3d5f67d0f23b282,1200
f7d47fcd0b2711eaafc6509a4c8d0caf18080,6960842,2020-02-20 08:54:48,PAYMENT,5493a8c636071c4,1100
616fd817d71711e9b209509a4c8d103b19080,2735067,2019-12-15 02:45:03,PAYMENT,8eaaf3d10951085,2500
cd6bc6e405a011eab489509a4c8d103b18080,6461919,2020-02-13 08:04:38,PAYMENT,7edfd6cf00962a3,1200
2a71ad6e05f911eaa278509a4c8d0cf318080,6501175,2020-02-13 18:37:10,PAYMENT,333eaa0f18f9e9e,2500
9075239ffd4411e9adec509a4c8d0caf19080,5773254,2020-02-02 16:44:13,PAYMENT,16303607c8a7baf,2500
88ae79b5fd4411e9a15b509a4c8d0e6f18080,5773246,2020-02-02 16:44:00,PAYMENT,16303607c8a7baf,1200
6e55fa9afd4511e9af73509a4c8d0e6f19080,5773562,2020-02-02 16:50:25,PAYMENT,16303607c8a7baf,5900
982c3c90fd4411e9af73509a4c8d0e6f19080,5773265,2020-02-02 16:44:26,PAYMENT,16303607c8a7baf,3900
92c6e0a5fd0d11e9982a509a4c8d0cf318080,5751878,2020-02-02 10:10:35,PAYMENT,cbe66f9ce29a19a,1200
6b7b93b810e411eabef9509a4c8d0e6f19080,7503229,2020-02-27 16:06:23,PAYMENT,a370ea78cfd3c53,9000
805ba2fde42611e9a5ad509a4c8d103b19080,3724984,2020-01-01 17:36:02,PAYMENT,bfdcf301f1c1e2e,11000
1ff2dd86cca911e9b543509a4c8d0e6f19080,1966665,2019-12-01 20:10:37,PAYMENT,f4a4f0c4793abe6,9900
ed409151d5fb11e98035509a4c8d103b18080,2635164,2019-12-13 16:56:01,PAYMENT,cbe66f9ce29a19a,5900
87a3b1fafb9d11e9b3fd509a4c8d103b18080,5617532,2020-01-31 14:16:01,PAYMENT,f03aa68fc938070,1100
97d8e42e09f611eabf40509a4c8d0cf319080,6858850,2020-02-18 20:28:50,PAYMENT,5754e3f25d684de,1200
d7e202200d9611ea95dc509a4c8d0e6f18080,7197198,2020-02-23 11:13:30,PAYMENT,715b363f2e0827e,2500
29a047960d8611ea9feb509a4c8d0e6f19080,7191170,2020-02-23 09:14:06,PAYMENT,6d64f2f847a1224,1200
40ca6f3d0ed611ea95a2509a4c8d103b18080,7315785,2020-02-25 01:19:56,PAYMENT,a786712fd11b153,2500
fd262b110f1811eaae5c509a4c8d103b19080,7331876,2020-02-25 09:17:40,PAYMENT,85fcb07d95d6575,5900
59b6dc240f3911ea8892509a4c8d0cf319080,7345161,2020-02-25 13:09:19,PAYMENT,85fcb07d95d6575,25000
dde3e31b0f1911ea8892509a4c8d0cf319080,7332315,2020-02-25 09:23:57,PAYMENT,85fcb07d95d6575,12000
54967ef6f73f11e9adec509a4c8d0caf19080,5272818,2020-01-26 00:51:39,PAYMENT,f03aa68fc938070,4900
adcdd904e48611e9bfb2509a4c8d0caf18080,3761330,2020-01-02 05:04:30,PAYMENT,48fbd1e3c35d0a5,1100
